Number,File Name,Member,Duration,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,LPC_1,LPC_2,LPC_3,LPC_4,LPC_5,LPC_6,LPC_7,LPC_8,LPC_9,LPC_10,LPC_11,LPC_12,DCT_1,DCT_2,DCT_3,DCT_4,DCT_5,DCT_6,DCT_7,DCT_8,DCT_9,DCT_10,DCT_11,DCT_12,DCT_13,Fluency Label
843,211s19,student,1.2560090702947846,-478.1175,175.32785,17.801767,14.839015,-12.591421,6.476982,-18.983032,0.84813344,-10.139578,3.3078704,-6.689122,-2.6168244,-9.880388,-2.106001,1.7706058,-1.6889336,2.1824186,-1.9639255,1.3981969,-1.051752,0.79235274,-0.50354254,0.44480684,-0.43770248,0.1831263,7.421785e-05,3.818063e-05,-0.0012385731,-0.0009176056,-0.000483379,-0.00083994755,0.00015812862,-0.00030812106,-0.0010126277,-0.00070088205,-0.0007494585,4.6189474e-05,-0.00036401063,0
844,211s26,student,7.556009070294785,-444.22495,172.51477,21.31467,10.108956,-15.334077,9.444586,-20.947626,-7.072618,-10.936744,-2.951371,2.0833104,-10.617134,-10.127233,-2.1345484,2.1129143,-2.0162134,1.6504214,-0.9305903,0.53205925,-0.38675642,0.30057555,-0.09871097,0.08493758,-0.12154518,0.031290602,-0.0022674077,-0.0014848539,-0.00014606562,0.0002568925,-0.0011070387,-0.0010530123,-0.0013350053,0.0007550611,-0.000936716,0.0010835258,-0.00042949698,-0.0006495261,-0.0017108058,0
845,211s24,student,4.669977324263039,-496.51285,176.8182,33.40467,6.0317926,-22.050674,3.593696,-9.539245,1.3691387,-11.518151,-1.7318459,-8.139489,-2.0875137,-9.643618,-2.0097075,1.4995086,-1.0543059,0.90812105,-0.5002601,0.22180969,0.0054268874,-0.12849942,0.30144575,-0.444236,0.3281173,-0.1102529,0.00063007476,-0.0025308598,0.0015262698,-0.00077295955,0.0008786618,-0.0012044264,0.0008319556,-0.0018885669,0.0023811392,-0.0021989932,0.0017669463,-0.0019463603,0.0018248506,1
846,211s17,student,3.2970068027210884,-466.50537,160.29001,26.169823,1.880001,-10.84277,11.848411,-21.444191,1.573324,-11.737406,4.0780826,-10.140299,-3.5248709,-8.08449,-1.7115715,0.83746445,-0.6528919,1.086528,-0.7604561,0.31473655,-0.15261611,0.14735353,-0.046483956,0.017814368,-0.17270914,0.12586795,-2.5465113e-05,-0.0009344959,0.0006201067,-0.0015468153,-0.0001218556,-0.00031949073,0.00033742987,-0.0003929342,0.00050048355,-0.00070307427,-0.0003344632,-0.00050201005,0.0007104255,1
847,211s12,student,5.786984126984127,-426.29007,151.2323,25.00989,18.357618,-2.901068,-1.6726024,-19.674513,-0.0097082835,-8.379293,-7.708681,-3.1475601,-7.337681,-9.532645,-1.5494622,0.82698643,-0.8031226,1.0151405,-0.80422086,0.52309257,-0.46936026,0.29678065,-0.10944118,0.3568172,-0.28053495,0.04256447,0.000811124,-0.0005715282,-0.00014971118,-0.0015074683,0.0010383734,0.0012123225,0.0019239263,0.00081261154,-0.00016299373,-7.2605384e-05,0.0008681724,0.00079820934,0.00054919726,1
848,211s3,student,1.6739682539682539,-464.47675,150.59644,27.238056,8.053444,-9.87554,5.331579,-27.892292,4.1544476,-8.317261,-1.210964,-5.6812477,-4.982405,-9.7111225,-1.2733775,0.3274641,-0.78479344,1.1939772,-0.27038318,0.120519586,-0.36743528,-0.16898738,0.214559,0.066212244,0.26570666,-0.24568109,-0.0015968734,-0.0001975986,-0.00045511016,0.00032837538,-0.00087125093,-0.00092982454,-0.0003140436,0.00047744875,-0.00079451373,-0.00018334834,0.00056359544,0.00039008004,0.00011694443,1
849,211s11,student,1.9619954648526077,-478.86276,175.90784,13.334378,14.978603,-11.422244,15.644039,-19.160902,1.6625469,-8.80805,11.312395,-6.1816554,-5.9654517,-4.4611926,-2.154493,2.0762506,-2.2323198,2.6165574,-2.1029167,1.4283103,-1.1578525,0.8495773,-0.4475758,0.2626689,-0.15989459,0.044247944,-0.0007047601,0.0021882192,-0.0010040237,0.0012460932,-0.0015770703,0.00074821553,-0.0009842191,0.0022491622,-0.0014061839,0.0009723173,-0.0015784684,0.0012154935,-0.0023273197,0
850,211s27,student,15.920997732426304,-454.77896,153.49976,32.920605,6.563453,-15.701779,7.3501883,-14.60957,-6.0907974,-6.186591,-1.4636096,-3.9705992,-8.781542,-7.4239573,-0.8206943,0.44477162,-1.0432212,0.24741885,-0.10314102,0.38122523,0.13201442,-0.21673934,0.06751166,-0.1544798,0.35775512,-0.1731885,-0.0017977757,-0.0006860739,-8.515319e-06,0.0011908945,-0.0006727115,0.00021298601,0.0005577445,0.0016355842,-0.00075304066,0.00011789973,-0.001179111,0.0003070585,0.00037265502,1
851,211s15,student,9.902993197278912,-476.19385,170.45563,25.310259,-0.81992817,-9.318783,8.459857,-17.976944,-0.9838755,-7.7863035,0.70530784,-4.464854,-4.418161,-6.4869018,-1.2196476,0.35406277,-1.2254379,1.3438473,-0.09893153,0.43575916,-0.744194,0.10315705,-0.051940553,0.24711737,-0.10042884,0.0031207104,0.0013041708,-0.0028795896,0.0020823525,-0.0027918408,0.0017307135,-0.0022383844,0.0023337768,-0.0021632197,0.0014045304,-0.0020268224,0.0024164594,-0.0016657254,0.0020062148,1
852,204s1,student,4.278004535147392,-464.36142,165.93016,15.928077,6.0151114,-9.793821,4.4423065,-14.284206,-7.220613,-7.00862,-5.4124126,-11.295862,-2.1980898,-8.8088455,-2.02366,1.6307331,-1.5471894,1.9254042,-1.7733495,1.3870081,-1.1214948,0.907797,-0.5802721,0.4208194,-0.3519771,0.14247654,-0.0011972314,-0.002352113,-0.0014256316,-0.0020961945,1.1056375e-05,0.00051251287,-0.00010139495,0.00010932151,-0.00014313615,-0.00040174002,0.00042805157,0.0005021416,0.0012103032,0
853,204s6,student,12.159002267573696,-341.41068,133.45857,3.1193943,15.480799,-12.842737,-13.481378,-29.486158,-3.2083657,-6.511752,-16.416298,-4.958535,-10.555824,-2.34693,-1.9389755,1.3287438,-0.9228582,1.2009716,-0.9492896,0.5500241,-0.66826475,0.5256138,0.075878456,-0.12710197,-0.061185744,0.02383038,-0.00044771642,0.00032043154,0.000100900725,-5.46634e-05,0.000117649295,0.0012377156,0.0007975887,-3.1447846e-05,-0.0023469704,-0.0013922957,-0.0014477532,-0.0001120916,-0.0022771512,0
854,204s3,student,14.405034013605443,-390.34894,147.26555,18.950201,1.6428561,-8.10773,4.6041546,-25.64079,-1.4828278,-5.327993,-8.68504,-6.7895513,-8.57545,-4.988385,-1.8734227,1.3144636,-1.3052446,1.7650644,-1.2766623,0.9816279,-1.2708756,0.9132542,-0.40032628,0.47731894,-0.31613764,0.01800675,0.00065463845,-0.0018473644,-0.00021184102,-0.0011141973,-9.571606e-05,0.0006104666,0.0008939771,0.0015165322,0.0010734643,0.001412038,0.00017815668,0.00044585095,0.00058625295,0
855,204s14,student,8.921995464852607,-426.40933,159.62018,24.418701,-0.9328431,-12.677225,2.871045,-23.107222,-4.1389346,-8.741429,-11.495693,-5.4732013,-11.857007,-1.9933226,-1.7950143,1.2257577,-1.5416951,2.080126,-1.1708316,0.6306883,-1.044801,0.75880116,-0.17405614,0.30411184,-0.26677275,0.023905916,-0.0012429397,-1.7524264e-05,1.1744438e-05,-0.0009834424,-0.00012749035,0.0012687803,0.00011424023,-0.00069543056,0.0015870456,0.00021950007,-0.00033374116,0.0006389108,0.0005465362,0
856,204s17,student,13.350702947845805,-422.57416,147.94081,26.818398,-1.0065346,-7.6964197,1.3487412,-11.787617,-8.8982,-5.9943323,-8.118443,-6.020075,-7.7329335,-4.8936214,-1.7733011,1.1653911,-0.95365304,0.583385,0.11117133,-0.0027025093,-0.27608004,0.360012,-0.4028709,0.43117186,-0.3130633,0.096157864,-0.0001474133,-0.0005194585,0.0007041106,-0.0011932243,-0.00052465376,-0.0016883843,-0.001016851,-0.0013715037,0.0005566634,-0.00018114876,0.0020170535,0.00077896717,0.0002352579,1
857,204s10,student,17.339002267573697,-359.9961,134.05794,12.8655405,15.581516,-13.60693,2.6601295,-32.8242,3.4515786,-7.1849904,-10.138659,-4.316674,-8.912262,-1.7008258,-1.6579602,1.0389495,-1.3006117,1.8363516,-1.2907221,0.9621924,-1.1561875,0.78551304,-0.26831838,0.35363662,-0.30229673,0.056724105,-0.0011227981,-0.0009786227,-0.00046085802,-0.00017255818,-0.00047162152,-0.0023768807,0.0008901851,0.0015159145,-0.00032049007,-0.0012251656,0.0012641638,0.00035495765,-0.00031827466,0
858,204s18,student,2.2380045351473923,-437.67972,164.8801,31.61787,-7.525586,-19.142498,12.753413,-21.033072,-9.911034,-9.895865,-2.0261638,-13.010157,-7.1480837,-8.351205,-1.10206,0.30052456,-1.1625875,0.6945549,0.1980118,0.6834753,-0.35208678,-0.023797095,-0.46717036,0.24614018,-0.093407765,0.1311181,-0.0015524062,0.0014427425,-0.0023669794,0.0033500497,-0.0016353074,0.0027188468,-0.0008919642,0.0014729837,-0.0028021939,0.00017247171,-0.002603866,0.0014008789,-0.0019084697,1
859,204s15,student,14.219002267573696,-346.1553,136.06499,10.709296,5.891464,-16.557674,-0.38420883,-27.858229,-2.4652245,-4.3402886,-12.832525,-5.9779663,-12.690327,-3.5834827,-1.7568893,1.0136514,-1.0800143,1.7518519,-1.3021648,0.9341431,-1.0466037,0.56333935,-0.010604247,0.14969984,-0.24101731,0.06578244,-0.0015619929,-0.00068736996,0.0011362644,-0.00023505041,-0.0007501193,-0.0018359085,0.00052376086,-0.0014065941,-0.0008318677,-0.0006896493,-0.0001163828,0.00021909094,0.0001277722,0
860,204s2,student,4.318004535147392,-422.51917,149.60695,22.19703,10.395819,-12.57091,9.244288,-27.828646,2.5237038,-11.198095,-5.311161,-12.351644,-3.1681623,-8.69848,-0.82385135,-0.6616664,-0.21989974,1.0315806,0.02551864,-0.25259244,-0.40822038,0.07534473,0.34977785,0.092540994,-0.043808065,-0.12924322,0.0003841443,0.0002548133,0.0013661645,0.00018366403,0.000451902,0.00023787667,0.00093251036,-0.00012243705,1.2157665e-05,-0.00047395081,-0.0015473214,0.00046653766,0.00066934584,1
861,204s9,student,8.610975056689343,-331.34683,135.97227,4.7125587,9.919989,-12.64895,-1.8925953,-38.235386,1.4716322,-7.521973,-12.664194,-8.30374,-10.092407,-3.2206738,-1.6695881,0.9856899,-1.2876765,2.0535903,-1.5074883,1.0405018,-1.3022921,0.95298344,-0.33187252,0.42118517,-0.36327162,0.060649484,-0.003028957,0.004580551,-0.0042676507,0.0026350713,-0.0014786466,0.0032889661,-0.004650198,0.004405013,-0.0047359485,0.005186501,-0.0015649304,0.0034974231,-0.002831216,0
862,223s6,student,102.78299319727891,-327.81192,141.05852,2.3084164,2.5051708,4.967523,-13.108537,-23.347576,-13.619019,-3.8940222,-21.841932,-4.910384,-1.8953959,-16.937107,-1.6172465,0.4855159,0.04115545,0.50882995,-0.396887,0.07965167,-0.3890447,0.38004556,-0.05539158,0.21425557,-0.28894636,0.09997056,-0.0018760227,-0.0006009565,0.0027502386,0.0003099933,0.00058585964,-0.0008281708,-0.0018275069,-0.0010744717,-0.0010702761,-0.0010056098,0.0015183426,0.0004813167,-0.00071015675,0
863,204s19,student,11.460997732426303,-392.6822,154.0246,15.432447,1.6423157,-14.065407,3.2914958,-18.723694,-2.9364917,-8.422719,-7.6932206,-8.660466,-8.836271,-5.5479245,-1.8543491,1.1955296,-0.9847334,1.2201327,-0.6911216,0.23955935,-0.25402775,0.12223521,0.08530718,0.051741295,-0.18607074,0.08183212,-0.000897579,-0.0006105091,-0.0003840333,-0.00085863296,0.0012019766,-4.9163555e-05,0.0026525164,-0.0017701696,0.0023267264,-0.002370614,-0.00022026972,0.00066819834,-0.0012820798,1
864,204s5,student,26.8,-347.41122,136.10114,8.941541,8.931755,-11.270414,-4.737027,-30.389389,0.30702138,-8.927227,-11.041885,-7.7921753,-9.645558,-4.4085073,-1.6394886,0.7880563,-0.8454018,1.5445697,-1.1336973,0.67038816,-0.9752287,0.87297106,-0.22637892,0.23975015,-0.37853655,0.12846035,-0.002112686,-0.00011139264,-0.0022613187,-0.0012883374,-0.0003872225,-0.00018535164,-0.0021036696,0.00069377804,-0.0019180204,0.000875831,-0.00095261016,0.0006081903,-0.0007610031,0
865,204s7,student,5.023990929705215,-438.7182,153.8397,28.795887,0.5428023,-8.167088,2.1789756,-22.889183,-3.602526,-7.4623823,-7.4911547,-8.222238,-7.4585023,-4.15115,-1.7171291,0.9655305,-1.2401437,1.9973823,-1.3126764,0.8112212,-1.1582625,0.8549161,-0.16137429,0.2693869,-0.37979454,0.10150877,0.00084019505,0.0012951382,0.0002184915,0.00027235088,0.0006143275,0.00039070856,0.00017692876,0.0009087254,1.679671e-05,8.0385784e-05,-0.00043321506,3.9809865e-06,-0.00092567015,0
866,204s12,student,3.68702947845805,-389.20728,140.36449,29.880964,-1.1659445,-14.696364,2.6609554,-25.56411,-10.4211235,-9.221155,-6.452593,-11.585443,-11.10509,-3.4549356,-1.6256535,0.68284,-1.0075984,1.7538563,-0.834125,0.56031364,-1.0078837,0.49321476,-0.17611346,0.4981003,-0.35847333,0.048273325,0.0012488873,-0.00013675529,0.0021099066,-0.0014894874,0.0016454237,-0.0022488623,0.00025724468,-0.0011479259,4.8391907e-05,-0.0025589317,0.002150319,0.00015150844,0.0001812868,1
867,204s16,student,6.813015873015873,-411.49582,147.54842,21.786623,11.15431,-15.787185,5.1962056,-24.388731,1.5490901,-10.542354,-8.609458,-7.745349,-6.928694,-4.4145827,-1.8943663,1.7702552,-2.1048145,2.1585279,-1.5724953,1.1015713,-0.8013066,0.33316556,0.12145102,-0.032845587,0.042235285,-0.09542012,0.00016668616,-0.00025103084,0.00057192706,-0.0005326693,-0.0012959659,-0.00023878747,0.0006602851,0.0005874421,0.0015786539,-0.00075659243,0.002178012,0.00021014581,0.000175767,0
868,204s8,student,6.136009070294785,-356.3754,130.50508,19.336996,11.061137,-12.654788,5.677116,-37.881916,6.489691,-11.181903,-12.7316065,-5.366078,-12.036011,-2.8463085,-1.5770506,0.8283881,-1.1850481,1.7276437,-0.94154084,0.7718378,-1.1430235,0.5241143,-0.107406616,0.404705,-0.2664807,0.007245986,-0.0067701563,0.0012789632,-0.006875859,-2.5500198e-05,-0.0071221325,-0.0012307876,-0.0068080407,0.0004032671,-0.007728192,-0.00026874605,-0.008685926,0.00027734006,-0.006480676,0
869,204s13,student,8.006984126984127,-328.35458,136.74786,12.029056,-2.1530178,-16.11069,-4.378967,-32.121662,-1.396352,-9.356784,-8.740525,-5.7484283,-14.631444,-5.1079597,-1.5342604,0.4333736,-0.4874576,1.4233503,-0.9082495,0.45545784,-0.8904965,0.5462937,0.07479845,0.25029516,-0.42025638,0.11783536,-0.0025522972,0.00050023815,0.0017107312,0.00030308298,0.0024856303,-0.0003363054,-2.0252257e-05,0.0032674407,0.002594844,0.00025072857,0.00079077383,-0.0011817284,0.0013900707,0
870,246s13,student,4.860907029478458,-425.88452,172.971,13.518831,11.762586,-0.0714539,-6.7136245,-18.304144,-6.502046,-6.4947295,-10.669694,-8.56237,-2.967875,-15.378254,-2.2205262,1.7773281,-0.8767188,0.76903075,-0.99533397,1.143256,-1.2101405,0.8402426,-0.29817188,0.37214625,-0.41451442,0.1282692,0.0002927259,-0.0015142572,-0.001672656,0.0020017782,0.0008668521,0.00067873124,-0.00078763167,0.0012303793,0.0003727252,0.00070521305,-0.0019128672,0.0024895668,-0.0012196128,0
871,204s4,student,38.58498866213152,-324.96512,132.86757,4.70751,12.1516,-12.255687,-12.951336,-26.248844,0.04009706,-9.665376,-10.126566,-7.1641345,-10.123865,-3.6265247,-1.6844255,0.77657783,-0.5771098,1.25467,-1.1193811,0.56303656,-0.56997824,0.61696494,-0.15242161,0.055424105,-0.2387962,0.12563522,-0.0018994231,-0.00082959153,0.00065962446,-0.0033129924,0.0017496177,-0.0003774627,0.0027726456,-0.002561073,-0.000515099,5.647355e-05,0.0035368903,-0.0007019123,-0.00019928633,0
872,246s9,student,18.248027210884352,-387.14816,164.06581,10.138482,10.351237,3.0152013,-9.44135,-16.095098,-12.351297,-5.9774513,-5.858612,-7.123049,-2.7584555,-13.10227,-2.2670598,1.7448996,-0.51332086,0.26154223,-0.50638634,0.628135,-0.5657371,0.24132034,-0.0804887,0.3167503,-0.3334592,0.10222319,-0.004893958,-0.0017568585,0.0016809262,-0.0023644343,-0.005903133,-9.228514e-05,0.0023389687,0.00022718677,-5.8452402e-05,0.0015974541,0.0046535064,0.0024015012,-0.0015334401,0
873,246s8,student,11.851972789115646,-376.2815,164.88297,6.09616,15.893426,0.21418487,-10.868303,-18.947788,-8.784457,-10.470516,-7.8049426,-10.96407,-1.1068969,-11.944813,-2.1347876,1.6684425,-0.856627,0.8047212,-0.8639017,0.7202331,-0.6479692,0.597178,-0.548781,0.54692316,-0.33426064,0.08639745,-0.0007090618,-0.0019997894,0.0011208162,-0.0010335232,0.0005602708,-0.00035844458,0.0027576005,-0.00011200494,0.0007134793,-0.00018265101,0.0006368434,-6.6281005e-05,0.0011239699,0
874,246s15,student,18.265986394557824,-418.70743,164.28677,18.911076,1.4523498,-4.9018316,-2.6931934,-16.314327,-10.635133,-5.9994245,-7.8196635,-7.7112317,-4.9204454,-10.276574,-2.0633986,1.3268963,-0.48271757,0.52393365,-0.3611502,0.2758669,-0.60474235,0.661265,-0.47196153,0.41320518,-0.21696675,0.023528581,-0.0011961022,0.00039481788,-0.0010639422,0.00021351309,-0.0005469881,-0.00017184159,9.116446e-05,1.0085801e-05,0.0010942358,-0.0011900356,0.00043284966,-0.0010943178,-0.00042530065,0
875,246s20,student,2.246031746031746,-450.88837,170.47586,19.987535,-6.3721247,-10.698681,16.24761,-24.86867,3.9266963,-14.903952,-0.4084588,-6.8585052,-3.164363,-6.8931785,-1.3936695,0.17694929,-0.5111003,1.0434244,0.19611338,-0.32475972,-0.45414844,0.13124788,0.22431509,0.10529791,-0.28331915,0.11819152,1.292507e-05,0.00015153119,0.0015237655,0.00027365002,0.0011799493,-0.0011832258,-0.000116129435,-0.0012552878,0.00018999491,0.0014065177,0.0020921144,-0.0004894964,0.0023131021,1
876,204s11,student,30.377006802721088,-343.0025,134.70805,9.111721,6.5797286,-17.95904,-5.345736,-30.122625,-2.5343535,-5.940917,-11.535512,-7.2406106,-10.787524,-3.3322875,-1.7707536,1.0511174,-0.9123753,1.3989592,-1.1211252,0.7838966,-0.9114605,0.7065004,-0.1779564,0.20734552,-0.29599106,0.09053423,-0.00035600516,-6.537205e-05,-8.151529e-05,-0.001508635,-0.0009619361,-0.0031431264,-0.00016354784,-0.0004011424,-0.00069796917,0.00078944664,-0.0003587502,0.0012639081,0.00026710774,0
877,246s10,student,22.32299319727891,-400.96744,151.98254,14.57616,7.582472,-3.6930945,-4.5299916,-13.90353,-15.174972,-6.0733514,-6.829546,-6.7578764,-4.051238,-11.87798,-2.3572216,2.203091,-1.3112513,0.9380171,-0.97807634,1.06933,-1.0306277,0.7611879,-0.5915497,0.73667765,-0.5783253,0.1661881,-0.0004122422,-0.0011428354,0.0012563106,-0.00062502676,-2.1418586e-05,0.0027407305,-0.0018572346,0.0012115042,9.9493205e-05,-0.002474936,-0.0003638817,-0.0010215372,0.0027263833,0
878,246s1,student,3.027981859410431,-507.6549,174.84358,27.858635,5.8720975,-8.915733,3.1677792,-16.888178,-0.2612108,-11.406901,-2.0679994,-6.2558756,-0.7267304,-13.417688,-1.7030827,0.45442986,0.50789225,-0.1826173,-0.19038282,0.18676819,-0.3978666,0.5449557,-0.35515335,0.47141862,-0.4046551,0.08800705,-0.00015290813,-0.00041830668,0.000116669034,-0.0012666545,0.0006740643,-0.0014708033,-0.00019603517,-0.0005255768,-6.7555986e-05,-0.0007724959,0.00046043523,-0.0020099566,0.00043100055,1
879,246s11,student,39.19102040816327,-504.5547,168.12698,23.926945,4.485196,-20.46608,16.913464,-17.655607,-1.2828285,-12.445974,3.8903348,-8.291293,-0.89970285,-11.138349,-1.2516776,-0.0021002884,0.14362366,0.14357029,0.03803719,0.025685877,-0.027358327,-0.005719506,-0.03141161,0.03106396,-0.090423666,0.082976036,-0.0008025989,-0.00058372703,0.0006027183,0.0004948888,0.00032345823,8.790771e-05,0.0006041046,0.0012351433,0.0010845358,-0.00033836957,0.0004062254,3.4133085e-05,0.00011325539,1
880,246s14,student,3.4,-401.88635,159.52942,18.24206,-4.658319,-2.7072117,-1.6429704,-19.36868,-7.9956927,-11.31678,2.4709346,-11.661819,-2.1124668,-11.81809,-1.7398982,0.6259068,-0.038164996,0.58428377,-0.49647388,0.18392068,-0.30460545,0.25806832,-0.12035032,0.24768299,-0.19946751,0.031876173,-7.338454e-05,-0.0021038963,-0.00043604907,6.876946e-05,-0.0018734755,0.0011113225,0.00035485614,-0.0009052077,-0.0018239429,0.00012882795,0.0013467935,-0.0007888443,-0.0010266808,1
881,246s3,student,6.797006802721088,-470.82098,179.98766,16.136168,2.8736105,-2.7284462,-1.372756,-15.388806,-7.5690346,-10.508988,1.0988058,-7.6880164,-2.484023,-12.473468,-2.4622967,2.1445348,-0.8242277,0.667406,-1.3499454,1.6076131,-1.307059,0.89884543,-0.7611505,0.8834021,-0.7046813,0.23143062,-0.0009062658,-0.0008411845,-0.00080792163,0.00026949437,0.0006689258,-0.0011490812,0.0014006561,0.0009105128,-0.0015880461,-0.00015830174,0.0012567397,-0.00090296776,-0.0013068882,0
882,246s2,student,4.959002267573696,-409.85193,159.5707,5.0619326,8.78123,1.3804032,-0.5844519,-25.710964,-9.968861,-8.14477,-2.1859713,-7.7316737,-4.0965767,-10.969657,-1.8840657,1.2613329,-0.79123545,0.91917765,-0.6858326,0.3675074,-0.5168865,0.5796892,-0.41273522,0.37983382,-0.19939381,0.023122216,0.0007478276,0.000898644,-0.002964432,-0.00026022882,0.00047059773,0.0010126233,-0.0012614365,-0.00024733,0.002325125,-0.0008288155,-0.0015147473,-0.0006353371,-0.00033390505,0
883,246s17,student,11.528027210884353,-422.71606,165.84206,6.6184845,9.205068,-9.058467,5.3699946,-19.918888,-7.370427,-7.466389,-3.6973941,-8.821421,-1.5295033,-11.748739,-2.2708323,2.108275,-1.6025937,1.6242613,-1.4523792,1.0709178,-0.86600435,0.7598705,-0.67162794,0.5673813,-0.2793984,0.042672534,0.0006914028,-0.0010874989,-0.0013422354,0.0005975496,0.0005035956,-0.0013926507,0.00051680044,-0.0008200683,-0.0015353148,0.00051101024,0.00037305395,-0.00029457745,-0.00043999671,0
884,246s5,student,6.206984126984127,-406.98227,166.72615,5.9460664,11.361658,3.3235583,-9.951285,-22.226955,-8.605191,-6.5662756,-8.191395,-8.416596,-3.232639,-13.846427,-2.207123,1.7584348,-0.68344367,0.36264724,-0.46150473,0.5727022,-0.70438504,0.56240785,-0.3912733,0.50947356,-0.40918195,0.12944807,-0.0018459697,-0.00060236006,-0.00044807763,-0.0010490175,-0.00076084444,0.002936781,0.00014624094,-0.0016245234,-0.0018406411,-0.0003755399,-0.0010708333,0.00065393955,-0.00048291608,0
885,246s19,student,4.741995464852608,-438.7866,161.08746,17.29663,2.1695418,-15.174487,10.467118,-23.637737,-3.613931,-9.027684,-4.7356086,-7.525782,-3.0462465,-8.887948,-1.2728348,0.09073205,-0.27495635,0.52080137,0.5145658,-0.5556259,-0.21193495,-0.035330556,0.26659393,0.21131839,-0.12825224,-0.07695683,-0.0010850551,0.00012758902,0.00042798027,-0.00047122958,-0.0013853868,0.0012658059,-0.00034785736,0.00022717577,-0.00035084315,0.00085819524,-0.00084699556,-0.0007241317,-0.0005227996,1
